raw_affiliation,DOI
"Natural Water Production Theme, European Centre of Excellence for Sustainable Water Technology (Wetsus), 8911 Leeuwarden, The Netherlands",2
"Carinthia University of Applied Sciences, Biomedical Science, St. Veiterstraße 47, 9020 Klagenfurt, Austria",2
"Botanischer Garten und Botanisches Museum, Freie Universität Berlin, Königin-Luise-Straße 6-8, 14195 Berlin, Germany",2
"Bioprocess Engineering, AlgaePARC, Wageningen University, Wageningen, The Netherlands",2
"Yara Porsgrunn (Yara Norge AS), Hydrovegen 55, N-3936 Porsgrunn, Norway",2
". Wetsus, Oostergoweg 4, 8911 MA Leeuwarden, The Netherlands",2
"Above-Belowground Interactions Group, Institute of Biology, Leiden University, P.O. Box 9505, 2300, RA, Leiden, the Netherlands",2
". School of Pharmaceutical Science and Technology, Tianjin University, Weijin Road 92, 300072 Tianjin, China",2
8900 CC Leeuwarden,2
". Imec within OnePlanet Research Center, Bronland 10, 6708 WH Wageningen, The Netherlands",2
"Aquacare Europe BV, Graaf van Solmsweg 56-58, 5222 BP 's-Hertogensbosch, the Netherlands",1
"Arcadis, Beaulieustraat 22, 6814 DV Arnhem, The Netherlands",1
"Attero, P.O. Box 40047, 7300 AX Apeldoorn, The Netherlands",1
"Attero, P.O. Box 40047, 7300 AX Apeldoorn, the Netherlands",1
"Attero, PO Box 40047, 7300 AX Apeldoorn, The Netherlands",1
"Biobased Chemistry and Technology, Wageningen University, Bornse Weilanden 9, Wageningen, 6708 WG The Netherlands",1
"Wetsus, Leeuwarden, The Netherlands",1
"Wetsus, Oostergoweg 9, 8911 MA Leeuwarden, the Netherlands",1
"Wetsus, Oostergoweg 9, Leeuwarden 8911 MA, The Netherlands",1
"Wetsus,Leeuwarden,The Netherlands",1
"Wetsus—European Center of Excellence for Sustainable Water Technology, 8911MA Leeuwarden, The Netherlands",1
"Wildlife Ecology and Conservation Group, Wageningen University and Research, Droevendaalsesteeg 3a, 6708 PB, Wageningen, The Netherlands",1
"Winogradsky Institute of Microbiology, Research Centre of Biotechnology RAS, Leninskii Prospect, 33/2, 119071 Moscow, Russia",1
"Wolfson Department of Chemical Engineering, Technion–Israel Institute of Technology, Haifa 3200003, Israel",1
"Working Group Metrology-Laser Optical Metrology, Institute for Thermal Turbomachinery and Machine Dynamics, Graz University of Technology 5 , Inffeldgasse 25A, 8010 Graz,",1
"Working Group Metrology-Laser Optical Metrology, Institute for Thermal Turbomachinery and Machine Dynamics, Graz University of Technology, Inffeldgasse 25A, 8010 Graz, Austria",1
"Working Group Metrology-Laser Optical Metrology, Institute for Thermal Turbomachinery and Machine Dynamics, Graz University of Technology, Inffeldgasse 25A, Graz 8010, Austria",1
"Paqell B.V., Utrecht, the Netherlands",1
"Phaesun GmbH, Germany",1
"Physical Chemistry and Soft Matter, Wageningen University, Helix, 124, Stippenweg 4, 6708 WE Wageningen, The Netherlands",1
"Proman Management GmbH, Weingartenstraße 92, 2214, Auersthal, Austria",1
"Protodromics LLC, Melbourne, FL 32901, USA",1
"Optical Sciences Group, Faculty of Science and Technology (TNW), University of Twente, Drienerlolaan 5, 7522NB Enschede, the Netherlands",1
"Optical Sciences group, Faculty of Science and Technology, University of Twente. Twente. the Netherlands",1
"Paqell B.V., Reactorweg 301, 3542 AD Utrecht, the Netherlands",1
"Natural Water Production Theme, European Centre of Excellence for Sustainable Water Technology (Wetsus), 8911 Leeuwarden, Netherlands",1
"Omnisys, Eiberlaan 23, 3871 TG, Hoevelaken, the Netherlands",1
"Optical Sciences Group, Faculty of Science and Technology (TNW), University of Twente, 7522 NB Enschede, The Netherlands; Wetsus, European Centre of Excellence for Sustainable Water Technology, 8911 MA Leeuwarden, The Netherlands",1
"Research Center of Excellence in Water, Energy and Environment Mechanical Engineering Department, Palestine Polytechnic University, Wadi Al-Haria, Hebron P.O. Box 198, Palestine",1
"School of Civil and Environmental Engineering, University of New South Wales, Sydney, NSW 2052, Australia",1
"Shell BV, Grasweg 31, 1031 HW Amsterdam, The Netherlands",1
"Missouri Botanical Garden, 4344 Shaw Blvd, St. Louis, MO 63110, USA",1
"NX Filtration BV, Josink Esweg 44, 7545 PN Enschede, The Netherlands",1
"Membrane Science and Technology cluster, Faculty of Science and Technology, Mesa+ Institute for Nanotechnology, University of Twente, P.O. Box 217, AE, Enschede 7500, the Netherland",1
"Microbial Ecology Laboratory, School of Biological and Chemical Sciences and Ryan Institute, University of Galway, University Road, Galway H91 TK33, Ireland. Electronic address: yuchen.liu@universityofgalway.ie.",1
"Microbial Systems Ecology, Department of Freshwater and Marine Ecology, Institute for Biodiversity and Ecosystem Dynamics, University Amsterdam, P.O. Box 94240, 1090 GE Amsterdam, The Netherlands",1
"Membrane Materials and Processes, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology, 5600 MB Eindhoven, The Netherlands; Wetsus, European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, 8911 MA Leeuwarden, The Netherlands",1
"Membrane Science & Technology (MST), MESA + Institute for Nanotechnology, Faculty of Science and Technology, University of Twente, PO Box 217, 7500 AE Enschede, The Netherlands",1
"Membrane Science & Technology, University of Twente, The Netherlands",1
"Membrane Science and Technology Cluster, University of Twente, Drienerlolaan 5, 7522 NB Enschede, The Netherlands",1
"Membrane Science and Technology cluster, Faculty of Science and Technology, Mesa+ Institute for Nanotechnology, University of Twente, P.O. Box 217, 7500 AE Enschede, The Netherlands",1
"Soil and Crop Sciences, Colorado State University, 307 University Ave., Fort Collins, CO 80523-1170, USA",1
"South-Siberian Botanical Garden, Altai State University, Barnaul, Lesosechnaya Ulitsa, 25, Barnaul, Altai Krai, Russia",1
"Sub-department of Environmental Technology, Wageningen University, P.O. Box 17, 6700AA Wageningen, the Netherlands; Wetsus, European Centre of Excellence for Sustainable Water Technology, P.O: Box 1113, 8900CC Leeuwarden, the Netherlands",1
"Sub-department of Environmental Technology, Wageningen University, Wageningen, the Netherlands",1
"Mathematical and Statistical Methods - Biometris, Wageningen University, Bornse Weilanden 9, 6708,WG,Wageningen, the Netherlands",1
"Mathematical and Statistical Methods – Biometris, Wageningen University & Research, P.O. Box 16, 6700 AA, Wageningen, Netherlands",1
"Mathematical and Statistical Methods – Biometris, Wageningen University, Wageningen, Netherlands",1
"Mathematical and Statistical Methods − Biometris, Wageningen University & Research, P.O. Box 16, 6700 AA Wageningen, The Netherlands",1
"Mathematical and Statistical Methods—Biometris, Wageningen University, P.O. Box 16, 6700 AA Wageningen, The Netherlands",1
"Laboratory of Microbiology, Wageningen University & Research, Wageningen, the Netherlands",1
"Laboratory of Microbiology, Wageningen University &amp; Research, Wageningen, the Netherlands",1
"Laboratory of Organic Chemistry, Wageningen University, Stippeneng 4, 6708 WE Wageningen, the Netherlands",1
Laboratory of Systems and Synthetic Biology Wageningen University &amp; Research Wageningen The Netherlands,1
"Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Wageningen, Netherlands",1
"Leibniz University Hannover, Institute of Inorganic Chemistry, Hannover, Germany",1
"Sustainable Process Technology, Faculty of Science and Technology, University of Twente, P.O. Box 217, 7500 AE, Enschede, The Netherlands",1
"TNO Sustainable Processes and Energy Systems, Lange Kleiweg 137, 2288 GJ, Rijswijk, the Netherlands",1
"TNO, Sustainable Process and Energy Systems, Lange Kleiweg 1D, 2288 GH Rijswijk, the Netherlands",1
"Tetra pak Cheese and Powder Systems B.V., Venus 100, 8448 GW Heerenveen, The Netherlands",1
"Kemira Oyj, Industry & Water, EMEA, Luoteisrinne 2, 02270 Espoo, Finland.",1
"Kemira Oyj, R&D and Technology, EMEA, Luoteisrinne 2, 02270, Espoo, Finland.",1
"L.N. Gumilyov Eurasian National University, Satpayev str. 2, 010008 Astana, Repulic of Kazakhstan",1
"LABBELS –Associate Laboratory, Braga/Guimarães, Portugal",1
"La Trobe University, Plenty Road and Kingsbury Dr., Bundoora, VIC 3086, Australia",1
Laboratory of Biochemistry Wageningen University &amp; Research Wageningen The Netherlands,1
"Laboratory of Biochemistry, Wageningen University & Research, Wageningen, Netherlands",1
"Laboratory of Chemical and Environmental Engineering (LEQUiA), Institute of the Environment, University of Girona, Carrer Maria Aurèlia Capmany, 69, E-17003 Girona, Spain",1
"Trojan Technologies, 3020 Gore Rd, London, ON N5V 4T7, Canada",1
"USP Technologies Canada ULC, 3020 Gore Rd, London, ON N5V 4T7, Canada",1
"University of Girona, Plaça de Sant Domènec, 3, 17004 Girona, Spain",1
"University of Oxford, Department of Engineering Science, Parks Road, Oxford OX1 3PJ, UK",1
"University of Twentes, Enschede, Overijssel, The Netherlands",1
"Van Hall Larenstein, University of Applied Sciences, Agora 1, 8901 BV Leeuwarden, The Netherlands",1
"Van Hall Larenstein, University of Applied Sciences, Agora 1, 8901 BV Leeuwarden, the Netherlands",1
"Van Hall Larenstein, University of Applied Sciences, Leeuwarden, Netherlands",1
"W&F Technologies, Noordhaven 88a, 4761 DC Zevenbergen, the Netherlands",1
"WETSUS, European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, 8911 MA, Leeuwarden, The Netherlands",1
"International Water Research Institute, Mohammed VI Polytechnic University, Lot 660, Hay Moulay Rachid, Ben Guerir 43150, Morocco",1
"Izore, Centrum Infectieziekten Friesland, 8900 JA Leeuwarden, The Netherlands",1
"KWR Water Research Institute, 3430 BB, Nieuwegein, The Netherlands",1
"KWR Water Research Institute, Groningenhaven 7, 3433 PE Nieuwegein, the Netherlands",1
"KWR Watercycle Research Institute, 3430 BB Nieuwegein, The Netherlands",1
"KWR Watercycle Research Institute, 3430 BB Nieuwegein, the Netherlands",1
"Wageningen Food Safety Research, Team Bioassays &amp; Biosensors Wageningen University &amp; Research Wageningen The Netherlands",1
"Wageningen University, Department of Animal Sciences, Marine Animal Ecology Group, Droevendaalsesteeg 1, 6708 PB Wageningen, The Netherlands.",1
"Wageningen University, Department of Animal Sciences, Marine Animal Ecology Group, Droevendaalsesteeg 1, 6708 PB Wageningen, The Netherlands; Wetsus, European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, 8911 MA Leeuwarden, The Netherlands. Electronic address: antoine.karengera@wur.nl.",1
"Wageningen University, Department of Animal Sciences, Marine Animal Ecology Group, Droevendaalsesteeg 1, 6708 PB Wageningen, The Netherlands; Yangtze Delta Region Institute of Tsinghua University, Jiaxing, China.",1
"Wageningen University, Physical Chemistry and Soft Matter, P.O. Box 8038, 6700 EK Wageningen, the Netherlands",1
"Water Authority Brabantse Delta, Team Knowledge, P.O. Box 5520, 4801 DZ, Breda, The Netherlands",1
"Water Desalination and Reuse Center, Biological and Environmental Science and Engineering Division, King Abdullah University of Science and Technology, Saudi Arabia",1
"Institute of Environmental Sciences, Leiden University, P.O. Box 9505, 2300 RA, Leiden, the Netherlands",1
"Institute of Inorganic Chemistry, Leibniz University Hannover, 30167 Hannover, Germany",1
"Institute of Microbiology and Biotechnology, Rheinische Friedrich-Wilhelms University, Bonn, Germany",1
"Institute of Physical and Theoretical Chemistry, Graz University of Technology, Graz, Austria",1
"Institute of Soil Physics and Rural Water Management, University of Natural Resources and Life Sciences, 1190 Vienna, Austria",1
"Institute of Soil Physics and Rural Water Management, University of Natural Resources and Life Sciences, 1190 Vienna, Austria; Wetsus, European Centre of Excellence for Sustainable Water Technology, 8911 MA Leeuwarden, The Netherlands",1
"Institute for Risk Assessment Sciences, Utrecht University, Utrecht, The Netherlands",1
"Institute for Thermal Turbomachinery and Machine Dynamics, Graz University of Technology",1
"Institute for Thermal Turbomachinery and Machine Dynamics, Graz University of Technology, Graz, Austria",1
"Institute for Thermal Turbomachinery and Machine Dynamics, Technischen Universitaet Graz, Infelldgasse 25 A, A-8010 Graz, Graz, 8010, AUSTRIA",1
"Institute of Advanced Materials, Universitat Jaume I, Av. V. Sos Baynat s/n, 12006, Castelló de La Plana, Spain",1
"Institute of Agronomy, University of Natural Resources and Life Sciences, Vienna, Konrad-Lorenz-Straße 24, 3430, Tulln an Der Donau, Austria",1
"Water Research Institute, CNR, Area di Ricera RM1-Montelibretti, Via Salaria km 29.300, 00015 Monterotondo (Roma), Italy.",1
"Water Technology Research Group, NHL Stenden University of Applied Sciences, 8917 DD Leeuwarden, The Netherlands; Wetsus, European Centre of Excellence for Sustainable Water Technology, 8911 MA Leeuwarden, The Netherlands",1
"Waterschapsbedrij Limburg, Maria Theresialaan 99, 6043 CX Roermond, The Netherlands",1
"Harvard University Herbaria, 22 Divinity Ave., Cambridge, MA 02138, USA",1
"Heidelberg Botanic Garden, Heidelberg University, Im Neuenheimer Feld 361, 69120 Heidelberg, Germany",1
"HudsonAlpha Institute for Biotechnology, 601 Genome Way Northwest, Huntsville, AL 35806, USA",1
"Hydrogeology, Faculty of Geosciences, Utrecht University, Utrecht, the Netherlands",1
"Hydrology and Quantitative Water Management, Department of Environmental Sciences, Wageningen University, The Netherlands",1
"Institute for Infectious Disease Control, National Institute for Public Health and the Environment (RIVM), 3721, MA, Bilthoven, the Netherlands.",1
"Institute for Molecules and Materials, Radboud University, Heyendaalseweg 135, Nijmegen 6525 AJ, the Netherlands",1
"Institute for Plant Nutrition, Justus Liebig University Gießen, Heinrich-Buff-Ring 26-32, 35392, Gießen, Germany",1
"Fujifilm Europe B.V., the Netherlands",1
"Genomics Core Facility, Biosciences, Knowledge Enterprise, Arizona State University , Tempe, Arizona, USA",1
"GeoLab, Faculty of Geosciences, Utrecht University, Princetonlaan 8, 3584 CB Utrecht, The Netherlands",1
"Grand Technion Energy Program, Technion–Israel Institute of Technology, Haifa 3200003, Israel;",1
"Grundfos Holding A/S, Poul Due Jensens Vej 7, 8850 Bjerringbro, Denmark",1
"Faculty of Science and Engineering, University of Groningen, Nijenborgh 4 9747 AG, Groningen, The Netherlands",1
"Faculty of Science and Engineering, University of Groningen, Nijenborgh 4, 9747, AG, Groningen, The Netherlands",1
"Faculty of Science and Engineering, University of Groningen, Nijenborgh 4, 9747, AG, Groningen, the Netherlands",1
"Fibre and Particle Engineering Research Unit, University of Oulu, P.O. Box 4300, 90014 Oulu, Finland. Electronic address: henrikki.liimatainen@oulu.fi.",1
"Freshwater Ecology Group, Department of Biology, University of Southern Denmark, Campusvej 55, 5230, Odense M, Denmark",1
"Wetsus (European Centre of Excellence for Sustainable Water Technologies), Leeuwarden, The Netherlands",1
"Wetsus European Centre of Excellence for Sustainable Water Technology, Leeuwarden, The Netherlands",1
"Wetsus European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, 8911 MA Leeuwarden, the Netherlands",1
"European Centre of Excellence for Sustainable Water Technology, Wetsus, Oostergoweg 9, 8911 MA, Leeuwarden, The Netherlands",1
"Faculty of Chemical Engineering and Technology, University of Zagreb, Trg Marka Marulića 19, 10000 Zagreb, Croatia",1
"Faculty of Natural and Environmental Sciences, Hochschule Zittau/Görlitz, Theodor-Körner-Allee 16, 02763 Zittau, Germany",1
"Faculty of Science and Engineering, Discrete Technology and Production Automation&#x2013;Engineering and Technology Institute Groningen, University of Groningen, Groningen, The Netherlands",1
"Environmental Technology, Wageningen University, P.O. Box 17, 6700 AA Wageningen, The Netherlands; Wetsus, European Centre of Excellence for Sustainable Water Technology, P.O. Box 1113, 8900CC Leeuwarden The Netherlands",1
"European Centre of Excellence for Sustainable Water Technology, Leeuwarden, The Netherlands",1
"European Centre of Excellence for Sustainable Water Technology, Wetsus, Leeuwarden 8911 MA, The Netherlands",1
"Environmental Technology, Wageningen University, Bornse Weilanden 9, 6708 WG, Wageningen, the Netherlands",1
"Environmental Technology, Wageningen University, Bornse Weilanden 9, P.O. Box 17, 6708 WG, Wageningen, the Netherlands",1
"Environmental Technology, Wageningen University, Bornse Weilanden 9, P.O. Box 17, Wageningen 6700 AA, the Netherland",1
"Environmental Technology, Wageningen University &amp; Research, Wageningen, the Netherlands",1
"Engineering and Technology Institute, Jantina Tammes School of Digital Society, Technology and AI, University of Groningen, Groningen, The Netherlands",1
"Environmental Engineering and Science Program, Department of Chemical and Environmental Engineering (DCEE), 705 Engineering Research Center, University of Cincinnati, Cincinnati, OH 45221-0012, United States",1
"Environmental Science for Sustainability Department, IE Universidad, Segovia, Spain",1
"Environmental Technology, Wageningen University & Research, Bornse Weilanden 9, 6708 WG, Wageningen, The Netherlands",1
"Wetsus, Centre of Excellence for Sustainable Water Technology, Leeuwarden, the Netherlands",1
"Wetsus, European Center of Excellence for Sustainable Water Technology, Oostergoweg 9, Leeuwarden 8911 MA, The Netherlands",1
"Dipartimento di Fisica ‘‘E.R.Caianiello’’, Università di Salerno, I-84100 Fisciano, Salerno, Italy",1
"Dipartimento di Scienza Applicata e Tecnologia, Politecnico di Torino, Corso Duca degli Abruzzi 24, 10129, Torino, Italy",1
"ETH Zürich, Institut für Integrative Biologie, Vladimir-Prelog-Weg 4, 8049 Zürich, Switzerland",1
"EasyMeasure B.V., Breestraat 22, 3811 BJ Amersfoort, The Netherlands",1
"EasyMeasure B.V., Breestraat 22, 3811 BJ, Amersfoort, The Netherlands",1
"Electrical Energy Systems Group, Department of Electrical Engineering, Eindhoven University of Technology, 5600 MB Eindhoven, The Netherlands",1
"Department of Physics, Chemistry and Pharmacy, University of Southern Denmark, Campusvej 55, 5230, Odense M, Denmark",1
"Department of Subsurface and Groundwater Systems, Deltares, Utrecht, The Netherlands",1
"Department of Watermanagement, Aveco de Bondt, Burgemeester van der Borchstraat 2, 7451 CH Holten, The Netherlands",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology , Leeuwarden, the Netherlands",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, 8911 AD, Leeuwarden, the Netherlands",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, 8911 MA Leeuwarden, The Netherlands;",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, 8911 MA Leeuwarden, the Netherlands",1
"Department of Infectious Diseases and Immunology, Faculty of Veterinary Medicine, Utrecht University, Utrecht, The Netherlands",1
"Department of Materials Science and Engineering, Delft University of Technology, Faculty of 3mE, Mekelweg 2, 2628 CD Delft, The Netherlands",1
"Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA",1
"Department of Microbial Ecology, Netherlands Institute of Ecology (NIOO-KNAW), P.O. Box 50, 6700AB Wageningen, the Netherlands",1
"Department of Molecular, Cell and Developmental Biology, University of California, 610 Charles E. Young Dr. S., Los Angeles, CA 90095, USA",1
"Department of Organismal Biology, Uppsala University, Norbyvägen 18, 752 36 Uppsala, Sweden",1
"Department of Environmental Technology, Wageningen University and Research, Wageningen, Netherlands",1
"Department of Environmental Technology, Wageningen University and\nResearch, 6708 PB Wageningen, the Netherlands",1
"Department of Environmental Technology, Wageningen University, Bornse Weilanden 9, 6708 WG Wageningen, The Netherlands",1
"Department of General Instrumentation, Radboud University, Heyendaalseweg 135, 6525AJ, Nijmegen, The Netherlands",1
"Department of Geography, Ferdowsi University of Mashhad, Mashhad, Iran",1
"Department of Geophysics, School of Geology, Aristotle University of Thessaloniki, 54124 Thessaloniki, Greece",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, 8911, MA, Leeuwarden, Netherlands",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, MA Leeuwarden 8911, the Netherlands",1
"Department of Chemistry and Chemical Engineering, Chalmers University of Technology, SE-41296 Gothenburg, Sweden",1
"Department of Chemistry, Indiana University, 800 E. Kirkwood Ave., Bloomington, IN 47405, USA",1
"Department of Earth Sciences, Utrecht University, Princetonlaan 8, 3584 CB Utrecht, The Netherlands",1
"Department of Electrical Engineering, Electrical Energy Systems group, Eindhoven University of Technology, Den Dolech 2, CR 0.08, PO Box 513, Eindhoven, 5600 MB, NETHERLANDS",1
"Department of Environmental Engineering, Technical University of Denmark, 2800 Lyngby, Denmark",1
"Department of Environmental Sciences, Wageningen University and Research, Droevendaalsesteeg 3a, 6708 PB Wageningen, The Netherlands",1
Department of Environmental Technology Wageningen University and Research  Wageningen The Netherlands,1
"Department of Environmental Technology, Wageningen University and Research, Bornse Weilanden 9, 6708 WG, Wageningen, the Netherlands",1
"Department of Biotechnology, Delft University of Technology, van der Maasweg 9, 2629 HZ Delft, the Netherlands",1
"Department of Botany and Plant Biology, University of Geneva, CP 60, Chambésy, 1292 Geneva, Switzerland",1
"Department of Chemistry and Bioscience, Aalborg University, Fredrik Bajers Vej 7H, 9220, Aalborg, Denmark",1
"Department of Biology, Texas State University , San Marcos, Texas, USA",1
"Department of Biology, University of Zagreb, Ravnice 48, 10 000 Zagreb, Croatia",1
"Department of Biosystems & Agricultural Engineering, College of Engineering, Michigan State University, East Lansing, MI 48824, United States",1
"Department of Biotechnology, Delft University of Technology, Van der Maasweg 9, 2629, HZ, Delft, the Netherlands.",1
"Department of Biotechnology, Delft University of Technology, Van der Maasweg 9, 2629HZ Delft, The Netherlands",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, 8911, MA Leeuwarden, The Netherlands",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, 8911, MA, Leeuwarden, the Netherlands; Department of Biotechnology, Delft University of Technology, Van der Maasweg 9, 2629, HZ, Delft, the Netherlands. Electronic address: vietha3112@gmail.com.",1
"Department for Mathematical and Statistical Methods—Biometris, Wageningen University, P.O. Box 16, 6700 AA Wageningen, The Netherlands",1
"Department of Anatomy, University Medical Centre Utrecht, Utrecht, the Netherlands",1
"Department of Biological and Chemical Engineering, College of Science and Technology, Hongik University, Sejong-si 30016, Republic of Korea",1
"Department of Biology, Hacettepe University, Beytepe, Ankara 06800, Turkey",1
"Department of Biology, New Mexico State University, PO Box 30001, MSC 3AF, Las Cruces, NM 88003, USA",1
"Cool Separations BV, Ambachtsstraat 17, 3176 PR Poortugaal, the Netherlands",1
"Cool Separations BV, Ambachtsstraat 17, 3176 PR, Poortugaal, the Netherlands",1
"Cool Separations BV, Ambachtsstraat 17, 3176,PR,Poortugaal, the Netherlands",1
"DESA (Departamento de Engenharia Sanitária e Ambiental), Universidade Federal de Minas Gerais, 31270-901 Belo Horizonte, Brazil; Wetsus, European Centre of Excellence for Sustainable Water Technology, 8911 MA Leeuwarden, The Netherlands",1
"Delft University of Technology, Department of Mechanical, Maritime & Materials Engineering, 2628 CN Delft, the Netherlands",1
"Delft University of Technology, Radiation Science & Technology, Fundamental Aspects of Materials and Energy, Mekelweg 15, 2629 JB, Delft, The Netherlands",1
"Departamento de Botánica, Universidad de Concepción, Barrio Universitario, Concepción, Chile",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, MA 8911 Leeuwarden, the Netherlands.",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, P.O. Box 1113, 8900 CC, Leeuwarden, The Netherlands",1
"Wetsus, European Centre of Excellence for Sustainable Water Technology, P.O. Box 1113, 8900 CC, Leeuwarden, The Netherlands",1
"Centre for Infectious Disease Control, National Institute for Public Health and the Environment (RIVM), Antonie van Leeuwenhoeklaan 9, 3721 MA Bilthoven, the Netherlands",1
"Centre for Membrane Separations, Adsorption, Catalysis and Spectroscopy for Sustainable Solutions (cMACS), KU Leuven, Celestijnenlaan 200F p. o. box 2461, 3001 Leuven, Belgium",1
"Centre for Middle Eastern Plants, Royal Botanic Garden Edinburgh, 20A Inverleith Row, Edinburgh EH3 5LR, UK",1
"Centre of Expertise Water Technology 2 , Leeuwarden,",1
"Coherent Water Systems, 2 Crich Avenue, DE23 6ES Derby, United Kingdom",1
"Cool Separations BV, Ambachtsstraat 17, 3176 PR Poortugaal, The Netherlands",1
"Centre for Advanced Process Technology for Urban Resource Recovery (CAPTURE), Gent, Belgium",1
"Centre for Analysis and Synthesis, Department of Chemistry, Lund University, PO Box 124, S-221 00, Lund, Sweden",1
"Bioinformatics Core Facility, Biosciences, Knowledge Enterprise, Arizona State University , Tempe, Arizona, USA",1
"Biology Department, Science College, Taif University, P.O. Box 11099, Taif, 21944, Saudi Arabia",1
"Biomolecular Nanotechnology (BNT), MESA + Institute for Nanotechnology, Faculty of Science and Technology, University of Twente, P.O. Box 217, 7500 AE Enschede, The Netherlands",1
"Biomolecular Nanotechnology (BNT), MESA + Institute for Nanotechnology, Faculty of Science and Technology, University of Twente, PO Box 217, 7500 AE Enschede, The Netherlands",1
"Biomolecular Nanotechnology (BNT), MESA + Institute for Nanotechnology, Faculty of Science and Technology, University of Twente, PO Box 217, 7500 AE Enschede, The Netherlands",1
"Biosystematics Group, Wageningen University, PO Box 16, 6700 AA Wageningen, the Netherlands",1
"Bournemouth University, Bournemouth, UK",1
"Brown and Caldwell, Walnut Creek, CA94596 , California, United States",1
"CEB – Centre of Biological Engineering, University of Minho, Braga, Portugal",1
"Wetsus, European Centre of Excellence for Sustainable Water, Oostergoweg 9, 8911, MA, Leeuwarden, the Netherlands",1
"Wetsus, Leeuwarden, Friesland, The Netherlands",1
"Working Group Metrology–Laser Optical Metrology, Institute for Thermal Turbomachinery and Machine Dynamics, Graz University of Technology, Inffeldgasse 25A, 8010 Graz, Austria",1
"2Membrane Science and Technology Cluster, University of Twente, Drienerlolaan 5, 7522 NB Enschede, The Netherlands",1
"1Wetsus, European Centre of Excellence for Sustainable Water Technology, Oostergoweg 9, 8911 MA Leeuwarden, The Netherlands",1
