raw_affiliation,DOI
Research Group on Community Nutrition &amp; Oxidative Stress University of Balearic Islands  Palma de Mallorca Spain,2
"Department of Cardiology, Bellvitge University Hospital, L'Hospitalet de Llobregat, Barcelona, Spain",2
"Department of Preventive Medicine, Universidad de Valencia, 46010 Valencia, Spain",2
"Internal Medicine Clinical Management Unit, Hospital Regional Universitario de Málaga, Instituto de Investigación Biomédica de Málaga (IBIMA-Plataforma BIONAND), Universidad de Málaga, Spain",2
"Department of Pneumology, Hospital Clinic of Barcelona",2
"CREAF, Cerdanyola del Vallès, Barcelona, Catalonia, Spain",2
"Department of Preventive Medicine, Universidad de Valencia, Valencia, Spain",2
"Experimental and Health Sciences Department, Universitat Pompeu Fabra, Barcelona, Spain",2
"Department of Preventive Medicine, University of Granada, 18071 Granada, Spain",2
"Experimental Medicine Department, University of Lleida-IRBLleida, Lleida, Spain",2
"Department of Political and Social Sciences, Universitat Pompeu Fabra, Barcelona, Spain",2
"Department of Basic Clinical Practice, Faculty of Medicine, Universitat de Barcelona, Barcelona, Spain",2
"Institut de Neuropsiquiatria i Adiccions (INAD), Parc de Salut Mar, 08003 Barcelona, Spain",2
"Institut de Neuropsiquiatria i Adiccions (INAD), Parc de Salut Mar, Barcelona, Spain",2
CREAF  Cerdanyola del Vallès Spain,2
"Department of Basic Clinical Practice, Pharmacology Unit, University of Barcelona, Barcelona, Spain",2
"Facultad de Medicina, Universitat Autònoma de Barcelona, Barcelona, España",2
"Institute for Biomedical Research August Pi i Sunyer (IDIBAPS), 08036 Barcelona, Spain",2
"Internal Medicine Department, Hospital Delfos, Barcelona, Spain",2
"Spanish Consortium for Research and Public Health (CIBERESP), Instituto de Salud Carlos III, Madrid, Spain",2
"Department of Medicine, Universidad de Barcelona, Barcelona, Spain",2
"Department of Medicine, Universidad Pompeu Fabra, 08002 Barcelona, Spain",2
"Department of Medicine, Universidad Complutense de Madrid, Madrid, Spain",2
"Facultad de Recursos Naturales Renovables, Universidad Arturo Prat, Iquique, Chile",2
"Department of Medicine and Life Sciences, University Pompeu Fabra, Barcelona, Spain",2
Hospital del Mar Medical Research Institute (IMIM)  Barcelona Spain,2
"Department of Preventive Medicine, University of Valencia, Valencia, Spain;",2
"Orthopedic Surgery Department, Germans Trias i Pujol University Hospital, Badalona, Spain",2
"Research Group on Nutritional Epidemiology & Cardiovascular Physiopathology (NUTRECOR), Health Research Institute of the Balearic Islands (IdISBa), University Hospital Son Espases (HUSE), 07120 Palma de Mallorca, Spain",2
"Institut de Neuropsiquiatria i Addiccions (INAD), Parc de Salut Mar, Barcelona, Spain",2
"CIBER en Epidemiología y Salud Pública (CIBERESP), Spain",2
CREAF Cerdanyola del Vallès Spain,2
"Internet Interdisciplinary Institute, Universitat Oberta de Catalunya, Rambla del Poblenou, 156, 08018 Barcelona, Catalonia, Spain",2
"Department of Medicine, Universitat Autònoma de Barcelona (UAB), Cerdanyola del Vallès, Spain",2
"Department of Medicine and Life Sciences, Universitat Pompeu Fabra, Parc de Recerca Biomèdica de Barcelona, Barcelona, Spain",2
"Clinical Nutrition and Risk Factor Modification Centre, St. Michael's Hospital, Unity Health Toronto, ON, Canada",2
"Clinical Nutrition and Risk Factor Modification Centre, St. Michael's Hospital, Unity Health Toronto, Toronto, ON, Canada",2
"Institut de Neuropsiquiatria i Addicions, Hospital del Mar, Barcelona, Spain",2
"Internal Medicine Department, Hospital HM Sanchinarro, HM Hospitales, Madrid, Spain",2
"Department of Applied Mathematics, Escuela Universitaria Politécnica La Almunia, Universidad de Zaragoza, 50100 Zaragoza, Spain",2
"Department of Applied Mathematics, Escuela Universitaria Politécnica La Almunia, Universidad de Zaragoza, Zaragoza, Spain",2
"Respiratory Institute, Hospital Clinic, Barcelona, Spain",2
"Department of Medicine, Universitat Autònoma de Barcelona (UAB), 08193 Barcelona, Spain",2
"Human Pharmacology and Clinical Neurosciences Research Group, IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain",2
"Cognitive Decline and Movement Disorders Unit, Neurology Department, Hospital del Mar, Barcelona, Spain",2
"Institute for Biomedical Research, University of Las Palmas de Gran Canaria, 35016 Las Palmas, Spain",2
"Department of Psychiatry, Bellvitge University Hospital, Bellvitge Biomedical Research Institute (IDIBELL), Barcelona, Spain",2
"Research Group on Health Inequalities, Environment, and Employment Conditions (GREDS-EMCONET), Department of Political and Social Sciences, Universitat Pompeu Fabra, Barcelona, Spain",2
"Instituto de Investigación Sanitaria Princesa (IP), Madrid, Spain",2
"Institució Catalana de Recerca i Estudis Avançats (ICREA), Pg. Lluís Companys 23, Barcelona E-08010, Spain",2
"Centre de Recerca Ecològica i Aplicacions Forestals (CREAF), Cerdanyola del Vallès, Catalonia, Spain",2
"Department of Neurosurgery, Vall d'Hebron Hospital, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Service of Prevention of Labor Risks, Medical Emergencies System, Generalitat de Catalunya, Spain",2
"Infectious Disease Unit and Microbiology Departments, Hospital Universitario Lucus Augusti, Lugo, Spain",2
"Centre de Recerca Ecològica i Aplicacions Forestals (CREAF), 08193 Bellaterra, Catalonia, Spain",2
"Departament de Bioquímica i Biologia Molecular, Universitat Autònoma de Barcelona, 08193 Cerdanyola del Vallès, Spain",2
"Infectious Disease Department, University Hospital Ramón y Cajal, Madrid, Spain",2
"Pneumology and Allergy Department CIBERES and Clinical & Experimental Respiratory Immunoallergy, IDIBAPS, University of Barcelona, Barcelona, Spain",2
"Radiology Department, Hospital Universitario Ramón y Cajal, Madrid, Spain",2
"Instituto Maimónides de Investigación Biomédica de Córdoba (IMIBIC), Córdoba, Spain",2
"Centre d'Estudis Avançats de Blanes (CEAB-CSIC), Blanes, 17300, Spain",2
"Service of Internal Medicine, Hospital de Sant Joan Despí Moisès Broggi, Sant Joan Despí, Barcelona, Spain",2
"Centro de Investigación Biomédica en Red de Enfermedades Cardiovasculares (CIBERCV), 28029 Madrid, Spain",2
"Departament de Biomedicina, Facultat de Medicina, Universitat de Barcelona, 08036 Barcelona, Spain",2
"Departament of Basic, Evolutive and Education Psychology, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Centro de Investigación Biomédica en Red de Enfermedades Cardiovasculares (CIBERCV), Madrid, Spain",2
"Pneumology Department, Hospital Verge de la Cinta, Tortosa, Tarragona, Spain",2
"Instituto de Investigación Sanitaria de Navarra (IdiSNA), Pamplona, Spain",2
"Departament of Endocrinology, IDIBAPS, Hospital Clínic, University of Barcelona, Barcelona, Spain",2
"Centro de Investigación Biomédica en Red de Diabetes y Enfermedades Metabólicas Asociadas (CIBERDEM), Instituto de Salud Carlos III, Madrid, Spain",2
"Centro de Investigación Biomédica en Red Sobre Enfermedades Neurodegenerativas (C.I.B.E.R.N.E.D.), Campus de Bellaterra, 08193 Bellaterra, Spain",2
"Instituto de Investigación Sanitaria Gregorio Marañón (IiSGM), Madrid, Spain",2
"Infectious Diseases Department, Hospital Universitari de Bellvitge, IDIBELL, Universitat de Barcelona, L'Hospitalet de Llobregat, Barcelona, Spain",2
"Institució Catalana de Recerca i Estudis Avançats (ICREA), Barcelona",2
"Psychiatry Department, Institut d'Investigació Biomèdica-Sant Pau (IIB-SANT PAU), Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"Service of Surgery, Hospital Universitari Josep Trueta, Girona, Spain",2
"Centre for Advanced Studies of Blanes (CEAB-CSIC), Blanes, Spain",2
Centro de Investigación Biomédica en Red de Bioingeniería Biomateriales y Nanomedicina (CIBER‐BBN)  Madrid Spain,2
"Precision Nutrition Program, IMDEA Food, CEI UAM + CSIC, Madrid, Spain",2
"Departament de Química Inorgànica i Orgànica and Institut de Recerca de Química Teòrica i Computacional, Universitat de Barcelona, Diagonal 645, 08028 Barcelona, Spain",2
"Infectious Diseases Department, Bellvitge University Hospital, IDIBELL, University of Barcelona, 08907 Barcelona, Spain",2
"Service of Surgery, Hospital Universitari Germans Trias i Pujol, Universitat Autònoma de Barcelona, Badalona, Barcelona, Spain",2
"Digestive Unit, Hospital San Pedro, Rioja Salud, 26006 Logroño, Spain",2
"Service of Surgery, Hospital Universitari Arnau de Vilanova, Lleida, Spain",2
"Infectious Diseases Department, Hospital Clínic-IDIBAPS, Barcelona, Spain",2
"Infectious Diseases Department, Hospital Clínic i Provincial, 08035 Barcelona, Spain",2
"Departament de Química, Facultat de Ciències, Universitat Autònoma de Barcelona, 08193 Bellaterra, Spain",2
"Psychiatry Department, Institut d'Investigació Biomèdica-Sant Pau (IIB-SANT PAU), Hospital de la Santa Creu i Sant Pau, Universitat Autònoma de Barcelona (UAB), Barcelona, Spain",2
"Service of Surgery, Hospital General de Granollers, Granollers, Barcelona, Spain",2
"Pompeu Fabra University, Barcelona, Catalonia, Spain",2
"Departament de Química, Universitat Autònoma de Barcelona (UAB), Campus UAB, 08193 Cerdanyola del Vallès, Spain",2
"Department of Surgery, Hospital del Mar , Barcelona , Spain",2
"Psychology Department, FPCEE Blanquerna, Universitat Ramon Llull, 08022 Barcelona, Spain",2
"Center for Research in Occupational Health (CiSAL), Universitat Pompeu Fabra, Barcelona, Spain",2
"Physical Medicine and Rehabilitation Department, Parc Taulí Hospital Universitari, 08208 Sabadell, Spain",2
"Centro de Investigación Biomédica en Red de Enfermedades Raras (CIBERER), ISCIII, 28029 Madrid, Spain",2
"Servicio de Dermatología. Complejo Hospitalario Universitario de Pontevedra, Pontevedra, Spain",2
"IdiSNA, Navarra Institute for Health Research, 31008 Pamplona, Spain",2
"Servicio de Dermatología. Hospital General Universitario Dr. Balmis, Alicante. ISABIAL, Alicante, Spain",2
"Physical Medicine and Rehabilitation Department, Hospital del Mar, 08003 Barcelona, Spain",2
"Doping Control Research Group, Catalonian Antidoping Laboratory, IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain",2
"Departamento de Biología (Botánica), Centro de Investigación en Biodiversidad y Cambio Global (CIBC-UAM), Universidad Autónoma de Madrid, Spain",2
"Instituto Hospital del Mar de Investigaciones Médicas (IMIM), Hospital del Mar, Barcelona, Spain",2
"Instituto de Investigación Sanitaria y Biomédica de Alicante. Universidad Miguel Hernández (ISABIAL-UMH). Alicante, Spain",2
"Centro de Investigación Biomédica en Red de Enfermedades Raras (CIBERER), ISCIII, Barcelona, Spain",2
"Instituto de Investigación de Santiago de Compostela (IDIS), Spain",2
"Servicio de Dermatología. Hospital Universitario Puerta del Hierro, Madrid, Spain",2
"Servicio de Dermatología. Hospital Universitario San Cecilio, Granada, Spain",2
"Department of Neurology, Hospital del Mar, IMIM, Universidad Autónoma de Barcelona, Barcelona, Spain",2
"Pharmacy Service, Hospital del Mar, Barcelona, Spain",2
"Servicio de Dermatología. Hospital Universitario Virgen de las Nieves, Granada. Instituto de Investigación IBS, Granada, Spain",2
"Pharmacy Service, Hospital del Mar, 08003 Barcelona, Spain",2
Department of Pathology Hospital del Mar Universitat Autònoma de Barcelona  Barcelona Spain,2
"Servicio de Dermatología. Hospital Universitario Infanta Leonor, Madrid, Spain",2
"Psychiatry Service, Hospital Clinico Universitario, Valencia, Spain",2
"Instituto Hospital del Mar de Investigaciones Médicas (IMIM), Hospital del Mar, Barcelona, España",2
Centro de Investigación Biomédica en Red de Enfermedades Hepáticas y Digestivas (CIBERehd)  Madrid Spain,2
"Department of Surgery, Hospital Universitari de Bellvitge, L'Hospitalet del Llobregat, Barcelona, Spain",2
"Division of Immunology and Immunotherapy, Cima Universidad de Navarra and \Instituto de Investigación Sanitaria de Navarra (IdISNA)\, Pamplona, Spain",2
"Departament of Genetics, Universitat de València, Valencia, Spain",2
"Instituto de Investigación Sanitaria de Santiago de Compostela, Santiago de Compostela, Spain",2
Centro de Investigación Biomédica en Red de Enfermedades Hepáticas y Digestivas (CIBERehd) Madrid Spain,2
"Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), 28015 Madrid, Spain",2
"Plataforma de Ensayos Clínicos, Instituto de Investigación Sanitaria Illes Balears (IdISBa), Hospital Universitario Son Espases, Palma de Mallorca, Balearic Islands, Spain",2
"Physiological Sciences Department, School of Medicine and Health Sciences, University of Barcelona (UB), Barcelona, Spain",2
"Service of Clinical Analysis, Hospital Universitario de la Princesa, Instituto de Investigación Sanitaria Princesa (IIS-IP), Madrid, Spain",2
"Psychiatry and Legal Medicine Department, Autonomous University of Barcelona, Barcelona, Spain",2
"Centro de Investigación Biomédica en Red de Enfermedades Hepáticas y Digestivas, Madrid, Spain",2
"Centro de Investigación Biomédica en Red de Enfermedades Infecciosas (CIBERINFEC), Instituto de Salud Carlos III, Madrid, Spain",2
"Instituto Aragonés de Ciencias de la Salud (IACS), Zaragoza, Spain",2
"Servicio de Dermatología, Hospital Universitario de Gran Canaria Doctor Negrín, Las Palmas de Gran Canaria, Spain",2
"Instituto de Investigación Sanitaria del Principado de Asturias, Hospital Central de Asturias, Oviedo, Spain",2
"Departamento Medicina Facultad Medicina, Universidad de Cádiz, Hospital Universitario de Jerez, Jerez de la Frontera, Spain",2
"Center of Biomedical Investigation Network for Neurodegenerative Diseases, Madrid, Spain",2
"Center of Biomedical Investigation Network for Neurodegenerative Diseases (CIBERNED), Madrid, Spain",2
"Centre Fòrum Research Unit, Institute of Neuropsychiatry and Addiction, Parc de Salut Mar, Barcelona, Spain",2
"Primary Care Service Delta del Llobregat, Barcelona, Spain",2
"Department of Urology, Hospital Miguel Servet, IIS-Aragon, Zaragoza, Spain",2
"Department of Nutrition, Food Sciences, and Physiology, Center for Nutrition Research, Pamplona, University of Navarra, Navarra Institute for Health Research (IdiSNA), Pamplona, Spain",2
"Department of Urology, Hospital Miguel Servet, IIS-Aragon, 50009 Zaragoza, Spain",2
"Department of Urology, Hospital Germans Trias i Pujol, Badalona, Spain.",2
"Instituto de Investigación Biomédica de Salamanca (IBSAL), Gerencia Regional de Salud de Castilla y León, Salamanca, Spain",2
"Servicio de Cardiología, Hospital Clínic, Barcelona, Spain",2
"Department of Urology, Hospital Germans Trias i Pujol, 08916 Badalona, Spain",2
"Infectious Diseases and Microbiology Unit, Navarra University Clinic, 31008 Pamplona, Spain",2
"Infectious Diseases Unit, Cruces University Hospital, 48903 Bilbao, Spain",2
"Infectious Diseases Department, Hospital Universitario Donostia, Gipuzkoa, Spain",2
"Infectious Diseases Unit, Catalan Institute of Oncology (ICO), Duran i Reynals Hospital, IDIBELL, 08908 Barcelona, Spain",2
"Centro Investigación Biomédica en Red de Salud Mental, CIBERSAM, Barcelona, Spain",2
"Department of Urology, Hospital Germans Trias I Pujol, 08916 Badalona, Spain",2
"Servicio de Cardiología, Hospital Mútua de Terrassa, Terrassa, Barcelona, Spain",2
"Servicio de Cardiología, Hospital Universitari Germans Trias i Pujol, Badalona, Barcelona, Spain",2
"Centro Hospitalario Universitario Insular Materno Infantil (CHUIMI), Servicio Canario de Salud, 35016 Las Palmas, Spain",2
"Programa de Investigación en Cáncer, IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain",2
"Primary Care Center Zaidín-Center, Servicio Andaluz de Salud, Granada, Spain",2
"Infectious Diseases Service, Hospital del Mar, Infectious Pathology and Antimicrobials Research Group (IPAR), Institut Hospital del Mar d’Investigations Mèdiques (IMIM), Universitat Autònoma de Barcelona (UAB), CEXS-Universitat Pompeu Fabra, 08003 Barcelona, Spain",2
"Servicio de Cardiología, Hospital Universitari de Bellvitge, L'Hospitalet de Llobregat, Barcelona, Spain",2
"Department of Nutrition, Food Sciences and Gastronomy, XIA School of Pharmacy and Food Sciences, University of Barcelona, Barcelona, Spain",2
"Infectious Diseases Unit-Internal Medicine Department, Hospital de la Santa Creu i Sant Pau, Universitat Autonoma de Barcelona, Barcelona, Spain",2
"Department of Urology, Hospital Universitari de Bellvitge, Hospitalet de Llobregat, Spain",2
"Department of Urology, Hospital Universitari Josep Trueta, Girona, Spain.",2
"Department of Urology, Hospital Universitari Josep Trueta, Girona, Spain",2
"Department of Nutrition, Harvard TH Chan School of Public Health, Boston, MA 02115, USA",2
"Department of Urology, Vall d'Hebron Hospital, 08035 Barcelona, Spain",2
"Department of Urology, Vall d'Hebron Hospital, Barcelona, Spain",2
"Centro de Investigación Biomedica En Red – Enfermedades Respiratorias (CIBERES), Barcelona, Spain",2
"Department of Urology, Vall d'Hebron University Hospital, 08035 Barcelona, Spain",2
"Infectious Diseases Unit, Internal Medicine Department and Instituto de Investigación Biomédica Galicia Sur, Hospital Álvaro Cunqueiro, Vigo, Spain",2
"Primary Care Service Litoral, Barcelona, Spain",2
"Department of Urology, Hospital Universitari Joan XXIII, Tarragona, Spain.",2
"Department of Urology, Hospital Universitari Arnau de Vilanova, Lleida, Spain.",2
Department of Vascular and Endovascular Surgery Hospital del Mar Passeig Marítim 25‐29 08003 Barcelona Spain,2
"Department of Nutrition, Harvard T. H. Chan School of Public Health, Boston, USA",2
"Servicio de Anestesiología y Reanimación, Hospital Universitario Basurto, Bilbao, Spain",2
"Centro Salud San Vicente del Raspeig, Alicante, Spain",2
"Departament de Física, Universitat Autònoma de Barcelona, 08193 Bellaterra, Spain",2
"Department of Urology, Hospital Universitari Arnau de Vilanova, Lleida, Spain",2
"Primary Health Care Center Raval Sud, Gerència d'Atenció Primaria, Institut Català de la Salut, Barcelona, Spain",2
"Instituto de Investigación Biomédica de Málaga (IBIMA), Universidad de Málaga, 29003 Málaga, Spain",2
"Departament de Fonaments Clínics, Facultat de Medicina, Universitat de Barcelona (UB), Casanova 143, 08036 Barcelona, Spain",2
"Dermatology Department, Hospital de Santa Creu i Sant Pau de Barcelona, IIB SANT PAU, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Department of Surgery, School of Medicine and Health Sciences and Hospital Clinic de Barcelona (IDIBAPS), University of Barcelona, Calle Sabino de Arana 1 (2nd floor, Ophthalmology), 08028, Barcelona, Spain",2
"Departament de Bioquímica i Biotecnologia, Alimentació, Nutrició, Desenvolupament i Salut Mental ANUT-DSM, Universitat Rovira i Virgili, 43201 Reus, Spain",2
"Preventive Medicine Department, La Fe University and Polytechnic Hospital, Valencia, Spain",2
Institució Catalana de Recerca i Estudis Avançats (ICREA)  Barcelona 08010 Spain,2
"Dermatology Department, Hospital del Mar, Institut Hospital del Mar d'Investigacions Mèdiques (IMIM), Barcelona, Universitat de Vic-Universitat central de Catalunya (UVIC), Spain",2
"Centre for Fertility and Health (CeFH), Norwegian Institute of Public Health, 0473 Oslo, Norway",2
"Departament de Medicina, Universitat Autònoma de Barcelona, Bellaterra, Spain",2
"Servicio de Cirugía General, Hospital Universitari del Mar, Barcelona, Spain",2
"Infectious Diseases Department, Vall d'Hebron University Hospital, 08035 Barcelona, Spain",2
"Centre of Advanced Studies of Blanes, CEAB-CSIC, Spanish Council for Scientific Research, Blanes, Spain",2
"Servicio de Cirugía General, Hospital Universitario Marqués de Valdecilla, Santander, Spain",2
"Centre for Ecological Research and Forestry Applications (CREAF), 08193 Bellaterra, Spain",2
"Departament de Psicobiologia i Metodologia de les Ciències de la Salut, Universitat Autònoma de Barcelona (UAB), Barcelona, Spain",2
"Service of Surgery, Hospital de Mataró, Consorci Sanitari del Maresme, Mataró, Barcelona, Spain",2
"Departament de Psicobiologia i de Metodologia de les Ciències de la Salut, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Barcelona, Spain",2
"Infectious Diseases Department, Hospital del Mar, Infectious Pathology and Antimicrobials Research Group (IPAR), Institut Hospital del Mar d'Investigacions Mèdiques (IMIM), Universitat Autònoma de Barcelona (UAB), CEXS-Universitat Pompeu Fabra, Barcelona, Spain",2
"Infectious Diseases Department, Hospital del Mar, 08003 Barcelona, Spain",2
"Department of Surgery, Hospital del Mar, 08003 Barcelona, Spain",2
"Centre for Biomedical Research in Mental Health Network (CIBERSAM), Madrid, Spain",2
"Service of Surgery, Hospital Universitari de Tarragona, Joan XXIII, Tarragona, Spain",2
"Service of Surgery, Hospital de Sant Joan Despí Moisès Broggi, Sant Joan Despí, Barcelona, Spain",2
"Department of Nutrition, Food Science and Gastronomy, XaRTA, INSA, Faculty of Pharmacy and Food Sciences, University of Barcelona, 08028 Barcelona, Spain",2
"Centro de Investigación Biomédica en Red Bioingeniería, Biomateriales y Nanomedicina, Madrid, Spain",2
"Centro de Investigación Biomédica en Red Enfermedades Cardiovasculares (CIBERCV), Instituto de Salud Carlos III, Madrid, Spain",2
"Infectious Diseases Service, Hospital del Mar, Barcelona, Spain",2
"Infectious Pathology and Antimicrobials Research Group (IPAR), Institut Hospital del Mar d’Investigacions Mèdiques (IMIM), 08003 Barcelona, Spain",2
"Infectious Pathology and Antimicrobials Research Group (IPAR), Institut Hospital del Mar d’Investigacions Mèdiques (IMIM), Barcelona, Spain",2
"Infectious Diseases Service, Hospital del Mar",2
"Dermatology Department, Hospital General Universitario de Alicante Dr. Balmis, ISABIAL, Alicante, Spain",2
"Departament de Medicina, Facultat de Medicina i Ciències de la Salut, Institut de Neurociències, Universitat de Barcelona, Barcelona, Spain",2
"Servicio de Cardiología, Hospital Universitario de Cabueñes, Gijón, Asturias, Spain",2
"Instituto Oncologico Dr Rosell, Hospital Quiron-Dexeus Barcelona, Barcelona, Spain",2
"Centre for Genomic Regulation, Barcelona Institute of Science and Technology, Barcelona, Spain",2
"Infectious Diseases Service, Hospital Universitari Mútua de Terrassa, Barcelona, Spain. Medicine Department, Universitat Internacional de Catalunya, Barcelona, Spain",2
Departament de Ciències Experimentals i de la Salut Universitat Pompeu Fabra  Barcelona Spain,2
Department of Nutrition Harvard T.H. Chan School of Public Health  Boston MA USA,2
"Centro de Investigación Biomédica en Red Epidemiología y Salud Pública (CIBERESP), Instituto de Salud Carlos III, Madrid, Spain",2
"Department of Orthopaedic Surgery and Traumatology, Hospital del Mar, Universitat Autònoma de Barcelona, Barcelona, Spain.",2
"Departament de Medicina, Universitat Autonoma de Barcelona, Barcelona, Spain",2
"Department of Surgery, Universitat Pompeu Fabra, Barcelona, Spain",2
"Instituto Ramón y Cajal de Investigación Sanitaria, Madrid, Spain",2
"Psychiatry Department, Hospital Clinic of Barcelona, Barcelona 08036, Spain",2
"Instituto Universitario de Neurociencias del Principado de Asturias (INEUROPA), Oviedo, Spain",2
"Emergency Department, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and BIST, 08193 Bellaterra, Spain",2
"Emergency Department, Hospital del Mar, Barcelona, Catalonia, Spain.",2
"Centro de Investigación Biomédica en Red, Área de Enfermedades Respiratorias (CIBERES), Instituto de Salud Carlos III, 28029 Madrid, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and BIST 1 , Campus UAB, Bellaterra, 08193 Barcelona, Spain",2
"Radiation Oncology Department, Hospital del Mar, Parc de Salut Mar, C/. Del Gas s/n Edificio B, sótano -2, 08003, Barcelona, Spain",2
"Centro de Investigación Biomédica en Red: Bioingeniería, Biomateriales y Nanomedicina, Cerdanyola del Vallès, 08193 Barcelona, Spain",2
"Integrative Pharmacology and Systems Neuroscience research group, Hospital del Mar Research Institute (IMIM), Barcelona, Spain",2
"Department of Pediatric Gastroenterology, Hospital de Granollers, Granollers, Spain",2
"Department of Nephrology, Hospital Universitario Ramón y Cajal, Madrid, Spain",2
"Institute of Public and Occupational Health of Navarre (ISPLN), Pamplona, Spain",2
"Endocrinology & Nutrition Department, Hospital Universitario La Paz-IdiPAZ, Madrid, Spain",2
"Critical Care Department, Hospital Universitari Arnau de Vilanova, IRBLleida, Lleida, Spain",2
"Critical Care Department, Hospital Universitari Arnau de Vilanova",2
"Catalan Institute for Research and Advanced Studies (ICREA), Barcelona, Spain",2
"Endocrinology & Nutrition Department. Hospital Universitario Fundación Jiménez Díaz, Health Research Institute-Fundación Jiménez Díaz University Hospital (IIS-FJD, UAM), Madrid, Spain",2
"Servicio de Microbiología y Unidad de Investigación, Hospital Son Espases, IdISBa, Palma de Mallorca, Spain",2
"IMIM-Hospital del Mar Medical Research Institute, 08003 Barcelona, Spain",2
"Endocrinology Department, Hospital Universitari del Mar, 08003 Barcelona, Spain",2
"Critical Care Department, Hospital Joan XXIII, Tarragona, Spain",2
"Endocrinology Department, Institut de Recerca Sant Joan de Déu, 08950 Barcelona, Spain",2
"Centro de Investigación Biomédica en red en salud Mental (CIBERSAM), Spain",2
"Department of Pathology, Hospital del Mar Universitat Autònoma de Barcelona  Barcelona Spain",2
"Department of Pathology, Hospital del Mar, Institut Hospital del Mar d’Investigacions Mediques (IMIM), Barcelona, Spain",2
"Centro de Investigación Biomédica en Red en Bioingeniería, Biomateriales y Nanomedicina (CIBER-BBN), Madrid, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and BIST, Campus UAB, Cerdanyola del Vallès, 08193 Barcelona, Spain",2
"Department of Nephrology, Hospital del Mar, 08003 Barcelona, Spain",2
"INSA-UB, Nutrition and Food Safety Research Institute, University of Barcelona, Santa Coloma de Gramanet, Spain",2
"Emergency Department, Hospital de Terrassa, Barcelona, Catalonia, Spain",2
"Institut Hospital del Mar d’Investigacions Mèdiques (IMIM), Barcelona, Spain",2
"Department of Pathology, Hospital del Mar-IMIM, Barcelona, Spain",2
"Institut Hospital del Mar d’Investigacions Mèdiques, 08003 Barcelona, Spain",2
"Integrative Pharmacology and Systems Neuroscience Research Group, Neurosciences Research Program, IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and BIST, Campus UAB, Bellaterra, Barcelona 08193, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and BIST, Campus UAB, Bellaterra, 08193, Barcelona, Spain",2
"Department of Research, Centre D'Higiene Mental Les Corts, Barcelona, Spain",2
"Institut Hospital del Mar d’Investigacions Mèdiques, Barcelona, Spain",2
"Institut Pere Mata, Hospital Universitari Institut Pere Mata of Reus, Reus, Spain",2
"Institut Universitari d’Investigació en Ciències de la Salut (IUNICS), 07122 Palma de Mallorca, Spain",2
"Serra Húnter Programme, Government of Catalonia, Spain",2
"Institut d'Estudis Catalans (IEC), 08001 Barcelona, Catalonia, Spain",2
"Emergency Department, Hospital de la Santa Creu i Sant Pau, Barcelona, Catalonia, Spain",2
"Radiation Oncology Department, Hospital del Mar, Parc de Salut Mar, Barcelona, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and BIST, Campus UAB, Bellaterra, Barcelona, 08193 Catalonia, Spain",2
"Department of Pulmonary Medicine, Hospital Clínic-Institut d’Investigacions Biomèdiques August Pi i Sunyer (IDIBAPS), University of Barcelona, 08036 Barcelona, Spain",2
"Departamento de Medicina, Universidad Autónoma de Madrid. Área de Neurociencias. Instituto de Investigación IdiPAZ, Madrid, España",2
"Servicio de Nefrología, Hospital Universitario de Getafe, Universidad Europea de Madrid, Getafe, Madrid, Spain",2
"Centro de Investigación en Red de Enfermedades Respiratorias, (CIBERES), Instituto de Salud Carlos III (ISCIII), Barcelona, Spain",2
"Institut d'Investigació Biomèdica Sant Pau (IIB Sant Pau), Barcelona, Spain",2
"Critical Care Center, ParcTaulí Hospital Universitari, Institut d'Investigació i Innovació Parc Taulí I3PT, Sabadell, Spain",2
"Secció de Parasitologia, Departament de Biologia, Sanitat i Medi Ambient, Facultat de Farmàcia i Ciències de l'Alimentació, Universitat de Barcelona, Barcelona, Spain",2
"Cardiovascular Risk and Nutrition Research Group (CARIN), Hospital del Mar Medical Research Institute (IMIM), Barcelona, Spain",2
"Cardiovascular Risk and Nutrition Research Group (CARIN), Hospital del Mar Medical Research Institute (IMIM), 08003 Barcelona, Spain",2
"Servicio de Nefrología, Hospital Virgen de la Arrixaca, Murcia, Spain",2
"Endocrinology Service, Hospital del Mar, Barcelona, Spain",2
